Age,Education_num,marital_status,Occupation,Relationship,Sex,capital_gain,capital_loss,hours_per_week,is_US,Workclass_ Local-gov,Workclass_ Never-worked,Workclass_ Private,Workclass_ Self-emp-inc,Workclass_ Self-emp-not-inc,Workclass_ State-gov,Workclass_ Without-pay,Race_ Asian-Pac-Islander,Race_ Black,Race_ Other,Race_ White
25,9,0,1369,3,1,0,0,23,1,False,False,True,False,False,False,False,False,True,False,False
34,13,0,5979,1,0,0,0,62,1,False,False,False,True,False,False,False,False,False,False,True
33,9,1,3650,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,3768,1,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
22,9,0,2000,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
61,10,2,5979,0,1,0,0,42,1,False,False,True,False,False,False,False,False,False,False,True
40,9,2,3768,5,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
58,10,2,3650,0,1,0,0,12,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,4094,0,1,0,0,58,1,False,False,True,False,False,False,False,False,False,False,True
24,9,0,4094,3,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
52,8,2,4065,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
50,9,1,3650,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
49,10,2,4094,0,1,0,0,30,1,False,False,True,False,False,False,False,False,True,False,False
22,9,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,13,2,3768,5,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
25,10,0,2000,3,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
34,9,2,3768,0,1,0,0,45,1,False,False,False,True,False,False,False,False,False,False,True
48,6,2,4065,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
61,9,1,5979,1,0,0,0,99,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,3768,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
20,4,0,2000,3,0,0,0,52,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,3768,0,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
44,9,2,3650,0,1,0,1902,40,1,False,False,True,False,False,False,False,False,False,False,True
44,9,0,4094,1,1,0,0,60,1,False,False,True,False,False,False,False,False,True,False,False
29,9,2,1597,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
31,15,1,927,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
35,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,0,3768,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,13,0,4065,1,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
37,5,2,1597,0,1,0,0,70,1,False,False,False,False,True,False,False,False,False,False,True
33,13,0,1597,1,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
44,4,2,3291,5,0,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
34,13,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,12,0,4094,3,1,0,0,5,1,True,False,False,False,False,False,False,False,False,False,True
30,10,2,3291,5,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
41,13,2,5979,0,1,0,0,35,1,True,False,False,False,False,False,False,False,False,False,True
23,13,0,927,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
19,9,0,1369,2,1,0,0,70,1,False,False,True,False,False,False,False,False,False,False,True
48,2,2,992,0,1,3781,0,50,0,False,False,True,False,False,False,False,False,False,False,True
26,10,0,3291,1,1,0,0,20,1,False,False,False,False,False,True,False,False,False,False,True
32,13,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
26,9,1,3768,4,0,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
36,14,2,5979,0,1,7298,0,55,1,False,False,True,False,False,False,False,False,False,False,True
49,9,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,9,1,5979,1,1,0,1741,40,1,False,False,True,False,False,False,False,False,True,False,False
54,14,1,927,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,9,1,4094,1,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
41,9,1,1369,4,1,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
27,13,0,3291,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
68,13,2,5979,0,1,0,2377,35,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,5979,3,1,0,0,75,1,False,False,True,False,False,False,False,False,False,False,True
56,9,1,5979,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
40,11,2,992,0,1,0,0,60,1,False,False,False,False,True,False,False,False,False,False,True
46,9,1,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
55,5,0,5979,3,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
43,5,1,1597,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
46,9,1,4094,2,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
51,10,2,4065,0,1,0,0,60,1,False,False,False,False,True,False,False,False,False,False,False
19,10,0,3768,3,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
67,16,0,5979,1,0,7896,0,50,1,True,False,False,False,False,False,False,False,False,False,True
31,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,13,2,3650,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,3291,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,9,2,1597,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,2000,3,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
62,14,2,5979,5,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
31,13,2,649,0,1,0,0,50,1,True,False,False,False,False,False,False,False,True,False,False
52,13,2,4065,0,1,0,1887,40,1,False,False,True,False,False,False,False,False,False,False,True
39,9,2,992,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
24,13,0,5979,3,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
55,9,0,5979,1,1,13550,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,9,2,2000,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
36,9,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,3650,3,0,0,0,15,1,False,False,True,False,False,False,False,False,True,False,False
27,9,2,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,10,1,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
43,9,1,4065,4,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
51,7,1,3291,4,0,0,0,30,1,False,False,True,False,False,False,False,False,True,False,False
47,13,1,147,4,0,25236,0,35,1,False,False,True,False,False,False,False,False,False,False,True
49,16,0,4065,1,0,0,2258,50,1,False,False,False,False,False,True,False,False,False,False,True
34,9,2,4094,0,1,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
19,9,0,5979,3,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
79,16,1,4065,1,1,0,0,6,1,False,False,False,False,False,False,False,False,False,False,True
28,10,1,3291,4,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
41,10,2,4065,0,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
21,10,2,3291,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
31,13,0,927,1,0,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
45,9,2,4065,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,1597,1,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
32,10,2,4065,0,1,0,0,50,0,False,False,True,False,False,False,False,False,False,False,True
67,7,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,14,2,4065,0,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
35,9,2,992,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
29,10,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,10,2,3650,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
18,9,0,5979,1,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
47,9,2,5979,0,1,5013,0,24,1,False,False,True,False,False,False,False,False,False,False,True
22,9,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,10,2,4065,0,1,0,2377,48,1,False,False,True,False,False,False,False,False,False,False,True
27,13,2,5979,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
28,10,0,3768,4,0,0,0,30,1,False,False,True,False,False,False,False,True,False,False,False
32,15,2,3650,0,1,4508,0,40,1,False,False,True,False,False,False,False,False,False,False,True
40,15,2,5979,0,1,15024,0,55,0,False,False,True,False,False,False,False,False,False,False,True
23,13,0,2000,3,0,0,1719,40,1,False,False,True,False,False,False,False,False,False,False,True
25,10,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
44,10,0,3650,1,1,0,2258,60,1,False,False,False,True,False,False,False,False,False,False,True
43,9,2,3768,5,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
31,13,2,4065,0,1,0,1977,55,1,False,False,True,False,False,False,False,False,False,False,True
33,10,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
41,9,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
29,14,2,4094,0,1,0,0,30,1,False,False,False,False,True,False,False,False,False,False,True
32,12,0,5979,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
78,4,2,1369,0,1,1797,0,15,1,False,False,True,False,False,False,False,False,False,False,True
64,9,2,4065,0,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
58,13,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
55,8,1,5979,1,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
20,9,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
35,10,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,2,2000,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
37,9,2,3650,0,1,99999,0,50,1,False,False,False,False,True,False,False,False,False,False,True
42,11,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
47,8,2,3768,0,1,0,0,35,0,True,False,False,False,False,False,False,False,False,False,True
29,9,0,1369,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
33,2,0,3650,3,0,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
44,10,1,4065,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
70,3,1,3291,2,0,2346,0,40,1,False,False,True,False,False,False,False,False,False,False,True
25,9,0,1597,1,1,0,0,78,1,False,False,True,False,False,False,False,False,False,False,True
24,13,0,3768,2,0,0,0,10,1,False,False,False,False,False,True,False,False,False,False,True
42,13,1,3768,4,0,2977,0,40,1,False,False,False,False,False,True,False,False,True,False,False
53,13,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,True,False,False
39,13,1,4065,4,0,0,0,60,1,False,False,True,False,False,False,False,False,True,False,False
72,9,2,992,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
43,5,0,3650,3,0,0,0,44,0,False,False,False,True,False,False,False,False,False,False,True
25,10,2,649,0,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
37,12,2,5979,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
39,16,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
64,9,2,4094,0,1,2635,0,24,0,False,False,False,False,True,False,False,False,False,False,True
29,9,0,4094,1,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
50,13,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
33,3,0,3291,4,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
18,9,0,3650,1,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
20,7,0,1369,1,1,0,0,32,0,False,False,True,False,False,False,False,False,False,False,True
32,10,1,927,4,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
45,10,1,3768,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
48,9,2,1369,5,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
20,10,0,5979,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,2000,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
34,13,2,649,0,1,0,1902,48,1,False,False,False,False,False,False,False,False,False,False,True
43,13,1,4065,4,1,8614,0,40,1,False,False,True,False,False,False,False,False,False,False,True
44,13,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,True,False,False,False
47,10,2,927,0,1,0,0,40,1,False,False,False,False,True,False,False,False,True,False,False
47,9,2,4094,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
46,2,0,3291,1,0,0,0,20,1,True,False,False,False,False,False,False,False,False,False,False
19,9,0,3650,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
51,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
41,9,1,4065,4,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
37,7,1,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
31,9,0,4094,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
25,9,0,3291,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,10,2,927,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
53,9,2,4094,0,1,5178,0,45,1,False,False,False,True,False,False,False,False,False,False,True
47,16,0,5979,4,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
28,9,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
60,10,2,1597,0,1,3137,0,46,1,False,False,False,False,True,False,False,False,False,False,True
43,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,9,2,4094,0,1,7688,0,50,1,False,False,False,False,True,False,False,False,False,False,True
28,6,0,1369,2,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
19,7,0,1369,2,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
51,15,2,5979,0,1,99999,0,70,0,False,False,False,False,True,False,False,False,False,True,False
19,9,0,4094,2,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
64,16,2,5979,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
44,16,2,4065,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
21,9,0,4094,1,1,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
33,9,0,5979,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
63,13,2,649,0,1,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
44,9,0,5979,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
44,14,2,5979,0,1,15024,0,35,1,True,False,False,False,False,False,False,False,False,False,True
28,9,0,4065,4,0,0,0,70,0,False,False,False,False,False,False,False,False,False,False,True
